address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,parking_type,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
益州大道中段152号附近,武侯区,[],[],[],成都市,[],B0FFHCBKJ1,[],"104.055820,30.542615",中国邮政储蓄银行24小时自助银行(天府支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0HKEOSI,[],"104.068850,30.586629",四川银行24小时自助银行(高新支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;自动提款机,160300
天府中路12-14号,彭州市,[],[],3,成都市,[],B001C0AGSL,[],"103.942855,30.977855",中国农业银行24小时自助银行(天府东路支行),B001C064MH,,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0BA1RF6,[],"104.068930,30.586917",四川银行(成都高新支行),[],,[],四川省,[],[],2,028-65055597,金融保险服务;银行;银行,160100
天府街西段17附近,温江区,[],[],[],成都市,[],B0FFFTKSMR,[],"103.795423,30.686719",中国工商银行24小时自助银行(天府街西段),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
天府四街66号,武侯区,[],[],[],成都市,[],B0FFIWAUC6,[],"104.066766,30.542734",成都银行(自贸区支行),[],,[],四川省,[],[],2,028-62038385;028-62038382,金融保险服务;银行;银行,160100
天府东路1-5号,彭州市,[],[],[],成都市,[],B001C06SRL,[],"103.953165,30.978423",中国建设银行(工业大道支行),[],,[],四川省,[],[],2,028-83753741;95533,金融保险服务;银行;中国建设银行,160106
益州大道中段1999-2栋附近,武侯区,[],[],[],成都市,[],B0FFJRTKIX,[],"104.060772,30.542092",中国农业银行24小时自助银行(天府四街),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
天府二街1268号,武侯区,[],[],[],成都市,[],B0FFG7IWHK,[],"104.038656,30.551466",中国工商银行24小时自助银行(建发·天府鹭洲东南),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
天府大道中段1268号,武侯区,[],[],[],成都市,[],B0FFF2Y4GE,[],"104.068478,30.539170",平安银行24小时自助银行(成都天府软件园支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;平安银行ATM,160314
犀浦街道天府路260号,郫都区,[],[],[],成都市,[],B0FFFCOJ9Z,[],"103.980013,30.760604",中国农业银行(犀浦支行),[],,[],四川省,[],[],2,028-87847071,金融保险服务;银行;中国农业银行,160107
益州大道1999号银泰城悦坊1栋1层,武侯区,[],[],202,成都市,[],B0FFI7UUC5,[],"104.060762,30.541866",中国农业银行(成都银泰城支行),B001C95DSR,,[],四川省,[],[],2,028-85973652,金融保险服务;银行;中国农业银行,160107
天府街西段69-75号,温江区,[],[],[],成都市,[],B001C8VF2S,[],"103.794225,30.686116",中国邮政储蓄银行(天府营业所),[],,[],四川省,[],[],2,028-82631839;95580,金融保险服务;银行;中国邮政储蓄银行,160139
天府大道中段棕榈泉国际金融中心1层,武侯区,[],[],[],成都市,[],B0FFGFPJRX,[],"104.069676,30.554657",哈尔滨银行(成都分行),[],,[],四川省,[],[],2,028-67690238;028-67690242;028-67690237,金融保险服务;银行;银行,160100
都江堰天府大道639号,都江堰市,[],[],[],成都市,[],B001C93FYH,[],"103.646252,30.955480",中国农业银行(社保分理处),[],,[],四川省,[],[],2,028-87240638;95599,金融保险服务;银行;中国农业银行,160107
天彭镇天府中路26-32号(国贸超市楼下),彭州市,[],[],[],成都市,[],B001C06U6A,[],"103.943213,30.977867",中国银行(南大街支行),[],,[],四川省,[],[],2,028-83705574,金融保险服务;银行;中国银行,160104
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0BA1RF6,[],"104.068930,30.586917",四川银行(成都高新支行),[],,[],四川省,[],[],2,028-65055597,金融保险服务;银行;银行,160100
海昌路67、69号,双流区,[],[],[],成都市,[],B0FFFOVEXY,[],"104.073306,30.491550",中国建设银行(天府新区支行),[],,[],四川省,[],[],2,028-85753053;028-62580464,金融保险服务;银行;中国建设银行,160106
天府大道北段1700号新世纪环球中心1F层,武侯区,[],[],202,成都市,[],B0FFF5TMCU,[],"104.064855,30.571303",中国工商银行(天府支行),B0FFFAF652,,[],四川省,[],[],2,028-87344865,金融保险服务;银行;中国工商银行,160105
高新区天府大道中段688号大源国际中心A3栋1层,武侯区,[],[],202,成都市,[],B0FFFODL67,[],"104.068313,30.548142",中国农业银行(天府新区分行),B001C8NQZF,,[],四川省,[],[],2,028-87672359,金融保险服务;银行;中国农业银行,160107
天府路260-266号附近,郫都区,[],[],[],成都市,[],B0FFFCOJA4,[],"103.979821,30.760565",中国农业银行24小时自助银行(犀浦支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
天府大道天韵路186号高新国际广场E座1层,武侯区,[],[],[],成都市,[],B001C7YLBT,[],"104.065580,30.591674",中国银行(天府大道支行),[],,[],四川省,[],[],2,028-85317165,金融保险服务;银行;中国银行,160104
下沙河铺街99号附12号,锦江区,[],[],[],成都市,[],B0GU57U54F,[],"104.119262,30.627008",华夏银行(成都天府支行),[],,[],四川省,[],[],2,028-86787612;95577,金融保险服务;银行;华夏银行,160110
盛华南路169号,武侯区,[],[],[],成都市,[],B0FFGY0BUE,[],"104.054004,30.547247",中国农业银行(蜀都支行营业部),[],,[],四川省,[],[],2,028-63930569,金融保险服务;银行;中国农业银行,160107
