address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,parking_type,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
天府二街266号富润国际广场1层,武侯区,[],[],202,成都市,[],B0FFFOD93T,[],"104.061278,30.551754",中信银行(天府支行),B001C8R92A,,[],四川省,[],[],2,028-83167872,金融保险服务;银行;中信银行,160111
天府大道南段872号,双流区,[],[],[],成都市,[],B0FFFR5KB0,[],"104.069025,30.515013",华夏银行(成都天府新区支行),[],,[],四川省,[],[],2,028-84267967;028-84267601,金融保险服务;银行;华夏银行,160110
天府三街19号新希望国际大厦a座1楼,武侯区,[],[],202,成都市,[],B0FFFZC0GT,[],"104.068148,30.546175",渤海银行(天府新区支行),B001C8RGHG,,[],四川省,[],[],2,028-86772206,金融保险服务;银行;银行,160100
天府三街97号(近新希望),武侯区,[],[],[],成都市,[],B001C95DT3,[],"104.065370,30.546543",上海浦东发展银行(天府支行),[],,[],四川省,[],[],2,028-65292152,金融保险服务;银行;上海浦东发展银行,160115
天府二街266号四川富润国际广场1层,武侯区,[],[],202,成都市,[],B0FFFOD93R,[],"104.061259,30.551724",中信银行24小时自助银行(天府支行),B001C8R92A,,[],四川省,[],[],2,[],金融保险服务;自动提款机;中信银行ATM,160308
天府二街588号通威大厦1层,武侯区,[],[],[],成都市,[],B0FFFODSM3,[],"104.067620,30.550952",恒丰银行(成都天府大道支行),[],,[],四川省,[],[],2,028-83372571;028-83372715,金融保险服务;银行;银行,160100
天府一街718号,武侯区,[],[],202,成都市,[],B0FFK40KW4,[],"104.052780,30.560662",中国银行(成都天府一街支行),B0FFFPYMKV,,[],四川省,[],[],2,028-63911571,金融保险服务;银行;中国银行,160104
天府三街666号,武侯区,[],[],[],成都市,[],B0FFHQ2353,[],"104.055108,30.547765",中国农业银行(四川省分行),[],,[],四川省,[],[],2,[],金融保险服务;银行相关;银行相关,160200
天府大道中段1268号天府软件园E区,武侯区,[],[],[],成都市,[],B001C8ULPK,[],"104.068611,30.539244",平安银行(成都天府软件园支行),[],,[],四川省,[],[],2,028-61557901,金融保险服务;银行;平安银行,160117
洗面桥街35号,武侯区,[],[],[],成都市,[],B0FFGV64XK,[],"104.055992,30.640701",四川天府银行武侯支行停车场,[],免费;地面,[],四川省,[],[],2,[],交通设施服务;停车场;专用停车场,150905
天府大道中段762号,武侯区,[],[],[],成都市,[],B0FFFZC0GU,[],"104.068074,30.546358",渤海银行24小时自助银行(天府新区支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;自动提款机,160300
天府大道南段876号,双流区,[],[],[],成都市,[],B0FFFR1U5E,[],"104.068945,30.514996",华夏银行24小时自助银行(天府新区支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;华夏银行ATM,160307
天府三街97号,武侯区,[],[],[],成都市,[],B0FFFODOGS,[],"104.065387,30.546543",上海浦东发展银行24小时自助银行(天府支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;上海浦东发展银行ATM,160312
天府中路182号,彭州市,[],[],[],成都市,[],B0FFFPLV7Q,[],"103.946860,30.977818",中国建设银行24小时自助银行(天府中路),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
益州大道中段152号附近,武侯区,[],[],[],成都市,[],B0FFHCBKJ1,[],"104.055820,30.542615",中国邮政储蓄银行24小时自助银行(天府支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0HKEOSI,[],"104.068850,30.586629",四川银行24小时自助银行(高新支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;自动提款机,160300
天府中路12-14号,彭州市,[],[],3,成都市,[],B001C0AGSL,[],"103.942855,30.977855",中国农业银行24小时自助银行(天府东路支行),B001C064MH,,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0BA1RF6,[],"104.068930,30.586917",四川银行(成都高新支行),[],,[],四川省,[],[],2,028-65055597,金融保险服务;银行;银行,160100
天府街西段17附近,温江区,[],[],[],成都市,[],B0FFFTKSMR,[],"103.795423,30.686719",中国工商银行24小时自助银行(天府街西段),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
天府四街66号,武侯区,[],[],[],成都市,[],B0FFIWAUC6,[],"104.066766,30.542734",成都银行(自贸区支行),[],,[],四川省,[],[],2,028-62038385;028-62038382,金融保险服务;银行;银行,160100
天府东路1-5号,彭州市,[],[],[],成都市,[],B001C06SRL,[],"103.953165,30.978423",中国建设银行(工业大道支行),[],,[],四川省,[],[],2,028-83753741;95533,金融保险服务;银行;中国建设银行,160106
益州大道中段1999-2栋附近,武侯区,[],[],[],成都市,[],B0FFJRTKIX,[],"104.060772,30.542092",中国农业银行24小时自助银行(天府四街),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
天府二街1268号,武侯区,[],[],[],成都市,[],B0FFG7IWHK,[],"104.038656,30.551466",中国工商银行24小时自助银行(建发·天府鹭洲东南),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国工商银行ATM,160302
天府大道中段1268号,武侯区,[],[],[],成都市,[],B0FFF2Y4GE,[],"104.068478,30.539170",平安银行24小时自助银行(成都天府软件园支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;平安银行ATM,160314
犀浦街道天府路260号,郫都区,[],[],[],成都市,[],B0FFFCOJ9Z,[],"103.980013,30.760604",中国农业银行(犀浦支行),[],,[],四川省,[],[],2,028-87847071,金融保险服务;银行;中国农业银行,160107
益州大道1999号银泰城悦坊1栋1层,武侯区,[],[],202,成都市,[],B0FFI7UUC5,[],"104.060762,30.541866",中国农业银行(成都银泰城支行),B001C95DSR,,[],四川省,[],[],2,028-85973652,金融保险服务;银行;中国农业银行,160107
天府街西段69-75号,温江区,[],[],[],成都市,[],B001C8VF2S,[],"103.794225,30.686116",中国邮政储蓄银行(天府营业所),[],,[],四川省,[],[],2,028-82631839;95580,金融保险服务;银行;中国邮政储蓄银行,160139
天府大道中段棕榈泉国际金融中心1层,武侯区,[],[],[],成都市,[],B0FFGFPJRX,[],"104.069676,30.554657",哈尔滨银行(成都分行),[],,[],四川省,[],[],2,028-67690238;028-67690242;028-67690237,金融保险服务;银行;银行,160100
都江堰天府大道639号,都江堰市,[],[],[],成都市,[],B001C93FYH,[],"103.646252,30.955480",中国农业银行(社保分理处),[],,[],四川省,[],[],2,028-87240638;95599,金融保险服务;银行;中国农业银行,160107
天彭镇天府中路26-32号(国贸超市楼下),彭州市,[],[],[],成都市,[],B001C06U6A,[],"103.943213,30.977867",中国银行(南大街支行),[],,[],四川省,[],[],2,028-83705574,金融保险服务;银行;中国银行,160104
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0BA1RF6,[],"104.068930,30.586917",四川银行(成都高新支行),[],,[],四川省,[],[],2,028-65055597,金融保险服务;银行;银行,160100
海昌路67、69号,双流区,[],[],[],成都市,[],B0FFFOVEXY,[],"104.073306,30.491550",中国建设银行(天府新区支行),[],,[],四川省,[],[],2,028-85753053;028-62580464,金融保险服务;银行;中国建设银行,160106
天府大道北段1700号新世纪环球中心1F层,武侯区,[],[],202,成都市,[],B0FFF5TMCU,[],"104.064855,30.571303",中国工商银行(天府支行),B0FFFAF652,,[],四川省,[],[],2,028-87344865,金融保险服务;银行;中国工商银行,160105
高新区天府大道中段688号大源国际中心A3栋1层,武侯区,[],[],202,成都市,[],B0FFFODL67,[],"104.068313,30.548142",中国农业银行(天府新区分行),B001C8NQZF,,[],四川省,[],[],2,028-87672359,金融保险服务;银行;中国农业银行,160107
天府路260-266号附近,郫都区,[],[],[],成都市,[],B0FFFCOJA4,[],"103.979821,30.760565",中国农业银行24小时自助银行(犀浦支行),[],,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国农业银行ATM,160304
天府大道天韵路186号高新国际广场E座1层,武侯区,[],[],[],成都市,[],B001C7YLBT,[],"104.065580,30.591674",中国银行(天府大道支行),[],,[],四川省,[],[],2,028-85317165,金融保险服务;银行;中国银行,160104
下沙河铺街99号附12号,锦江区,[],[],[],成都市,[],B0GU57U54F,[],"104.119262,30.627008",华夏银行(成都天府支行),[],,[],四川省,[],[],2,028-86787612;95577,金融保险服务;银行;华夏银行,160110
盛华南路169号,武侯区,[],[],[],成都市,[],B0FFGY0BUE,[],"104.054004,30.547247",中国农业银行(蜀都支行营业部),[],,[],四川省,[],[],2,028-63930569,金融保险服务;银行;中国农业银行,160107
天府大道中段279号成达大厦,武侯区,[],[],202,成都市,[],B001C80FKF,[],"104.069893,30.552301",中国银行(成都成达支行),B0FFFZUSTB,,[],四川省,[],[],2,028-85332456;028-85312191;95566,金融保险服务;银行;中国银行,160104
西华门街17号天府中心,青羊区,[],[],202,成都市,[],B001C7WF0K,[],"104.062295,30.661922",平安银行(成都天府支行),B001C7X7IJ,,[],四川省,[],[],2,028-86637101,金融保险服务;银行;平安银行,160117
成汉南路138号(天府新谷、仁和春天国际花园、誉峰、市一医院),武侯区,[],[],[],成都市,[],B0FFFEY2Y3,[],"104.054169,30.585723",中国农业银行(天府大道支行),[],,[],四川省,[],[],2,028-69760778,金融保险服务;银行;中国农业银行,160107
升华路131号,武侯区,[],[],[],成都市,[],B001C8R9BC,[],"104.066255,30.546159",招商银行(成都天府大道支行),[],,[],四川省,[],[],2,028-85323265,金融保险服务;银行;招商银行,160109
锦城大道868号,武侯区,[],[],[],成都市,[],B0FFF003I1,[],"104.056564,30.575707",大连银行(天府支行),[],,[],四川省,[],[],2,028-62037358;028-62037369,金融保险服务;银行;银行,160100
华府大道一段1号附103号,双流区,[],[],[],成都市,[],B0FFM68X9O,[],"104.068386,30.526419",兴业银行(天府新区支行),[],,[],四川省,[],[],2,028-62039597,金融保险服务;银行;银行,160100
湖畔路北段333号,双流区,[],[],[],成都市,[],B0FFJMCFM1,[],"104.079726,30.403562",交通银行(天府新区支行),[],,[],四川省,[],[],2,028-61317540;028-61318141,金融保险服务;银行;交通银行,160108
天久北巷114-116号,武侯区,[],[],[],成都市,[],B001C93K7G,[],"104.076116,30.593138",中国建设银行(天府长城支行),[],,[],四川省,[],[],2,028-85356645;028-85180263,金融保险服务;银行;中国建设银行,160106
洗面桥街30号附2号,武侯区,[],[],[],成都市,[],B001C03BBF,[],"104.056630,30.640810",中国光大银行(成都天府支行),[],,[],四川省,[],[],2,028-85558070;028-85598650,金融保险服务;银行;中国光大银行,160113
隆和街889号,双流区,[],[],[],成都市,[],B0HARZ0ZB3,[],"104.083878,30.424400",浙商银行天府新区支行,[],,[],四川省,[],[],2,[],金融保险服务;银行;银行,160100
天久北巷139号附9号,武侯区,[],[],[],成都市,[],B001C8O9L1,[],"104.075317,30.592738",中国农业银行(天府长城支行),[],,[],四川省,[],[],2,028-84715907;028-61554386,金融保险服务;银行;中国农业银行,160107
麓山大道一段,双流区,[],[],[],成都市,[],B0FFLGKJUR,[],"104.076132,30.487596",遂宁银行(天府新区支行),[],,[],四川省,[],[],2,[],金融保险服务;银行;银行,160100
天府三街19号新希望国际A座26楼2604,武侯区,[],[],[],成都市,[],B0FFIW83H1,[],"104.067482,30.545806",四川新网银行(升华路),[],,[],四川省,[],[],2,[],金融保险服务;银行;银行,160100
天府东路1-5号,彭州市,[],[],3,成都市,[],B001C0AGAC,[],"103.953192,30.978409",中国建设银行24小时自助银行(工业大道支行),B001C06SRL,,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国建设银行ATM,160303
天府大道北段966天府国际金融中心6号楼,武侯区,[],[],202,成都市,[],B0FFFEPMXY,[],"104.067021,30.579782",中国民生银行ATM(成都分行),B0FFF9VK84,,[],四川省,[],[],2,[],金融保险服务;自动提款机;中国民生银行ATM,160309
高新区天府大道中段688号大源国际中心1栋,武侯区,[],[],202,成都市,[],B0FFFODL64,[],"104.067999,30.547219",上海银行(高新支行),B0FFICD3AR,,[],四川省,[],[],2,028-85582888;95594,金融保险服务;银行;上海银行,160114
天府三街,武侯区,[],[],[],成都市,[],B0FFKHDVJC,[],"104.061105,30.546483",招商银行(腾讯大厦社区支行),[],,[],四川省,[],[],2,[],金融保险服务;银行;招商银行,160109
天府新区天府大道南段2028号石化大厦1层,双流区,[],[],202,成都市,[],B0FFFGYQRU,[],"104.068971,30.496035",广发银行(天府新区支行),B001C805JE,,[],四川省,[],[],2,028-68458218;028-68458208,金融保险服务;银行;银行,160100
人民南路一段122-124号中铁名人大厦1、11层,青羊区,[],[],202,成都市,[],B001C7Y8BH,[],"104.065559,30.654474",哈尔滨银行(天府支行),B0FFG4LAZL,,[],四川省,[],[],2,028-65333211;028-67690321,金融保险服务;银行;银行,160100
通盈街44-50号,锦江区,[],[],[],成都市,[],B0FFGDD4KR,[],"104.103719,30.631539",兴业银行锦天府社区支行,[],,[],四川省,[],[],2,028-67835296,金融保险服务;银行;兴业银行,160118
兴隆镇湖畔路西段天府菁蓉中心C区,双流区,[],[],202,成都市,[],B0FFLCZELN,[],"104.075834,30.394589",成都银行(天府新区分行),B0FFHZ7TK3,,[],四川省,[],[],2,[],金融保险服务;银行;银行,160100
正北下街154-178号,双流区,[],[],[],成都市,[],B001C8OBDY,[],"104.066328,30.516393",成都农商银行(天府新区支行),[],,[],四川省,[],[],2,028-81508032,金融保险服务;银行;农村商业银行,160121
正北下街152号附2,双流区,[],[],3,成都市,[],B001C8OB6I,[],"104.066357,30.516422",成都农商银行24小时自助银行(天府新区支行),B001C8OBDY,,[],四川省,[],[],2,[],金融保险服务;自动提款机;农村商业银行ATM,160318
天华二路219号天府软件园C区C4楼,武侯区,[],[],202,成都市,[],B0FFG0VWNA,[],"104.070252,30.538042",招商银行ATM(天府大道中段辅路),B0FFG0VYW7,,[],四川省,[],[],2,[],金融保险服务;自动提款机;招商银行ATM,160306
