address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,parking_type,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode
万街65附2,新津区,[],[],[],成都市,[],B001C8P4S0,[],"103.762527,30.431591",成都农商银行(龙马分理处),[],,[],四川省,[],[],2,028-82459161,金融保险服务;银行;农村商业银行,160121
上街132-134,双流区,[],[],[],成都市,[],B001C8ORBY,[],"104.086992,30.557731",成都农商银行(中和府河分理处),[],,[],四川省,[],[],2,028-85651405,金融保险服务;银行;农村商业银行,160121
向阳街65号-1号淮口街道黄家小学西侧,金堂县,[],[],[],成都市,[],B001C8OR7D,[],"104.598525,30.736451",成都农商银行(金堂黄家分理处),[],,[],四川省,[],[],2,028-84955263,金融保险服务;银行;农村商业银行,160121
文井江镇鞍子街126-136号,崇州市,[],[],[],成都市,[],B001C8OFSG,[],"103.386814,30.798108",成都农商银行(鸡冠山分理处),[],,[],四川省,[],[],2,028-82298122,金融保险服务;银行;农村商业银行,160121
机投镇半边街村九金街86号附40-43号,武侯区,[],[],[],成都市,[],B001C8O92N,[],"103.971075,30.648160",成都农商银行(永康分理处),[],,[],四川省,[],[],2,028-85367212,金融保险服务;银行;农村商业银行,160121
金府路666号,金牛区,[],[],[],成都市,[],B001C8O4GW,[],"104.040436,30.713042",成都农商银行(金府分理处),[],,[],四川省,[],[],2,028-87616632,金融保险服务;银行;农村商业银行,160121
飞雪路63号附近,新津区,[],[],[],成都市,[],B001C8N3UY,[],"103.846008,30.370514",成都农商银行(双河分理处),[],,[],四川省,[],[],2,028-82593043,金融保险服务;银行;农村商业银行,160121
三元正街116,郫都区,[],[],[],成都市,[],B001C8MERE,[],"103.795986,30.823339",成都农商银行(友爱分理处),[],,[],四川省,[],[],2,028-87961895,金融保险服务;银行;农村商业银行,160121
江安中路11-13号,都江堰市,[],[],[],成都市,[],B001C80T79,[],"103.623381,30.988458",成都农商银行(江安路分理处),[],,[],四川省,[],[],2,028-87267043,金融保险服务;银行;农村商业银行,160121
泰安街10-16号,成华区,[],[],[],成都市,[],B001C80IXF,[],"104.093634,30.681506",成都农商银行(府青路分理处),[],,[],四川省,[],[],2,028-83256035;028-83258436,金融保险服务;银行;农村商业银行,160121
西安路一段145号附1-3,双流区,[],[],[],成都市,[],B001C80IQB,[],"103.917432,30.575261",成都农商银行(永福分理处),[],,[],四川省,[],[],2,028-85823796,金融保险服务;银行;农村商业银行,160121
安德街道安平路76号,郫都区,[],[],[],成都市,[],B001C8NSVD,[],"103.800158,30.869958",成都农商银行(安德支行)(装修中),[],,[],四川省,[],[],2,028-87868662,金融保险服务;银行;农村商业银行,160121
下正街301附近,金堂县,[],[],[],成都市,[],B001C7UUPA,[],"104.735286,30.625910",成都农商银行(竹篙支行)(装修中),[],,[],四川省,[],[],2,028-84966138,金融保险服务;银行;农村商业银行,160121
站北路129号边上,成华区,[],[],[],成都市,[],B001C8MX1C,[],"104.074842,30.702452",成都农商银行(站北分理处)(装修中),[],,[],四川省,[],[],2,028-83137275,金融保险服务;银行;农村商业银行,160121
南街28附9号,蒲江县,[],[],[],成都市,[],B001C7ZWEF,[],"103.374376,30.288379",成都农商银行(大塘分理处)(装修中),[],,[],四川省,[],[],2,028-88633363,金融保险服务;银行;农村商业银行,160121
青霞镇洞口街6-12号,大邑县,[],[],[],成都市,[],B001C7ZY7U,[],"103.537814,30.673834",成都农商银行(大邑青霞分理处),[],,[],四川省,[],[],2,028-88360021,金融保险服务;银行;农村商业银行,160121
武兴五路28号,武侯区,[],[],[],成都市,[],B001C7YPFX,[],"103.971075,30.616410",成都农商银行(七里分理处),[],,[],四川省,[],[],2,028-85371064;028-85360230,金融保险服务;银行;农村商业银行,160121
报恩村3组20(万春镇鱼凫桥),温江区,[],[],[],成都市,[],B001C7YIWM,[],"103.840131,30.758197",成都农商银行(温江鱼凫分理处),[],,[],四川省,[],[],2,028-82610513,金融保险服务;银行;农村商业银行,160121
瑞云街208号附1-7,邛崃市,[],[],[],成都市,[],B001C7XTFU,[],"103.449262,30.417519",成都农商银行(西桥分理处),[],,[],四川省,[],[],2,028-88792710,金融保险服务;银行;农村商业银行,160121
东街东段92号,双流区,[],[],[],成都市,[],B001C7X9HF,[],"104.023790,30.307346",成都农商银行(东北街分理处),[],,[],四川省,[],[],2,028-85691175,金融保险服务;银行;农村商业银行,160121
中正街15号,金堂县,[],[],[],成都市,[],B001C7X57S,[],"104.836301,30.521023",成都农商银行(金堂土桥支行),[],,[],四川省,[],[],2,028-84977387,金融保险服务;银行;农村商业银行,160121
天台山镇太和街108号,邛崃市,[],[],[],成都市,[],B001C7X56G,[],"103.146752,30.235417",成都农商银行(邛崃太和分理处),[],,[],四川省,[],[],2,028-89234206,金融保险服务;银行;农村商业银行,160121
东大街167号,郫都区,[],[],[],成都市,[],B001C7VSZY,[],"103.889395,30.806653",成都农商银行(郫都郫筒支行),[],,[],四川省,[],[],2,028-87885303,金融保险服务;银行;农村商业银行,160121
学府路7-9号,都江堰市,[],[],[],成都市,[],B001C7VRRZ,[],"103.634535,30.995914",成都农商银行(胥家路分理处),[],,[],四川省,[],[],2,028-87111679,金融保险服务;银行;农村商业银行,160121
华阳镇街道正西街302-304号,双流区,[],[],[],成都市,[],B001C7VRRK,[],"104.048914,30.506158",成都农商银行(华阳协和分理处),[],,[],四川省,[],[],2,028-85642534,金融保险服务;银行;农村商业银行,160121
青松街139号,金堂县,[],[],[],成都市,[],B001C7VRQY,[],"104.701767,30.596912",成都农商银行(青松分理处),[],,[],四川省,[],[],2,028-84974070,金融保险服务;银行;农村商业银行,160121
朝阳湖镇政府街30号,蒲江县,[],[],[],成都市,[],B001C7UYJZ,[],"103.448902,30.162939",成都农商银行(朝阳湖分理处),[],,[],四川省,[],[],2,028-88591096,金融保险服务;银行;农村商业银行,160121
高保街88号,邛崃市,[],[],[],成都市,[],B001C7UXW1,[],"103.712992,30.345098",成都农商银行(依政分理处),[],,[],四川省,[],[],2,028-88724157,金融保险服务;银行;农村商业银行,160121
五凤镇小凤街80号,金堂县,[],[],[],成都市,[],B001C7UUN9,[],"104.483922,30.609475",成都农商银行(五凤分理处),[],,[],四川省,[],[],2,028-84958044,金融保险服务;银行;农村商业银行,160121
王场镇义兴中路99-105号,崇州市,[],[],[],成都市,[],B001C7UH6E,[],"103.586224,30.602877",成都农商银行(崇州王场分理处),[],,[],四川省,[],[],2,028-82232148,金融保险服务;银行;农村商业银行,160121
经一路82号,青羊区,[],[],[],成都市,[],B001C7U6B6,[],"103.965210,30.693708",成都农商银行(黄田坝分理处),[],,[],四川省,[],[],2,028-87416573,金融保险服务;银行;农村商业银行,160121
公园路81-83号,新都区,[],[],[],成都市,[],B001C7U4H6,[],"104.155036,30.820373",成都农商银行(公园路分理处),[],,[],四川省,[],[],2,028-83965194,金融保险服务;银行;农村商业银行,160121
新雅街8-10,武侯区,[],[],[],成都市,[],B001C7SQCY,[],"104.027104,30.606364",成都农商银行(城南分理处),[],,[],四川省,[],[],2,028-85112376,金融保险服务;银行;农村商业银行,160121
西岭镇众山街(西岭镇人民政府东),大邑县,[],[],[],成都市,[],B001C7RVM9,[],"103.224095,30.621092",成都农商银行(大邑西岭分理处),[],,[],四川省,[],[],2,028-88303051,金融保险服务;银行;农村商业银行,160121
晋原街道城西街45号,大邑县,[],[],[],成都市,[],B001C08L8I,[],"103.513862,30.583563",成都农商银行(大邑斜江分理处),[],,[],四川省,[],[],2,028-88222785,金融保险服务;银行;农村商业银行,160121
集贤乡梧桐街51/53/55/57号,崇州市,[],[],[],成都市,[],B001C08JGS,[],"103.688986,30.578689",成都农商银行(崇州集贤分理处),[],,[],四川省,[],[],2,028-82228056,金融保险服务;银行;农村商业银行,160121
友爱镇何家场,郫都区,[],[],[],成都市,[],B001C0699S,[],"103.815947,30.794826",成都农商银行(何家场分理处),[],,[],四川省,[],[],2,028-87900001,金融保险服务;银行;农村商业银行,160121
瓦窑街453-461号,金堂县,[],[],[],成都市,[],B001C05A4J,[],"104.699184,30.780752",成都农商银行(金堂金龙分理处),[],,[],四川省,[],[],2,028-84940101,金融保险服务;银行;农村商业银行,160121
东横街和南横街的交叉口附近,邛崃市,[],[],[],成都市,[],B001C04FAB,[],"103.299066,30.449851",成都农商银行(邛崃水口分理处),[],,[],四川省,[],[],2,028-88708132,金融保险服务;银行;农村商业银行,160121
东街276-282号,新都区,[],[],[],成都市,[],B001C01FA8,[],"104.161678,30.826987",成都农商银行(新都香城分理处),[],,[],四川省,[],[],2,028-83971173,金融保险服务;银行;农村商业银行,160121
富民街31号,邛崃市,[],[],[],成都市,[],B001C01176,[],"103.338520,30.501507",成都农商银行(同济分理处),[],,[],四川省,[],[],2,028-88707125,金融保险服务;银行;农村商业银行,160121
复兴路288-290,彭州市,[],[],[],成都市,[],B001C8ODUG,[],"103.760038,31.191752",成都农商银行(小渔洞分理处),[],,[],四川省,[],[],2,028-83850180,金融保险服务;银行;农村商业银行,160121
寿安镇棉花街,蒲江县,[],[],[],成都市,[],B001C7UY6O,[],"103.624700,30.265883",成都农商银行(渔沱分理处),[],,[],四川省,[],[],2,028-88670523;028-88678594,金融保险服务;银行;农村商业银行,160121
杨柳西路北段17-18号,温江区,[],[],[],成都市,[],B001C80929,[],"103.827121,30.691136",成都农商银行(温江海峡新城分理处),[],,[],四川省,[],[],2,028-82686772,金融保险服务;银行;农村商业银行,160121
兴园3路金控金融中心1楼,新津区,[],[],[],成都市,[],B0FFIOS67D,[],"103.817114,30.425115",成都农商银行(新津支行桥津分理处),[],,[],四川省,[],[],2,028-82582398,金融保险服务;银行;农村商业银行,160121
静安路203号,新都区,[],[],[],成都市,[],B001C7ZXVG,[],"104.180365,30.814932",成都农商银行(新都清源路分理处),[],,[],四川省,[],[],2,028-89399281,金融保险服务;银行;农村商业银行,160121
文昌街4-8号,邛崃市,[],[],[],成都市,[],B001C0AJST,[],"103.472417,30.409853",成都农商银行(邛崃东街分理处),[],,[],四川省,[],[],2,028-88747215,金融保险服务;银行;农村商业银行,160121
富康街83-85号,大邑县,[],[],[],成都市,[],B0FFF4Z46R,[],"103.567576,30.525379",成都农商银行(苏场分理处),[],,[],四川省,[],[],2,028-88311515,金融保险服务;银行;农村商业银行,160121
竹篙镇下正街545号,金堂县,[],[],[],成都市,[],B0FFGSUCOR,[],"104.732629,30.627561",成都农商银行(下正街分理处),[],,[],四川省,[],[],2,028-84966138,金融保险服务;银行;农村商业银行,160121
新都镇龙虎大道2015号鹏泰超市楼下,新都区,[],[],[],成都市,[],B0FFGL2OSI,[],"104.226625,30.837094",成都农商银行(龙虎分理处),[],,[],四川省,[],[],2,028-83922061,金融保险服务;银行;农村商业银行,160121
生态大道镇子街835-845号,温江区,[],[],[],成都市,[],B001C8VF0Q,[],"103.780629,30.774807",成都农商银行(温江镇子分理处),[],,[],四川省,[],[],2,028-82677196,金融保险服务;银行;农村商业银行,160121
榕声路50-52,锦江区,[],[],[],成都市,[],B001C8MQTN,[],"104.096974,30.587876",成都农商银行(锦馨家园分理处),[],,[],四川省,[],[],2,028-62031590,金融保险服务;银行;农村商业银行,160121
友爱镇释迦桥上街141号,郫都区,[],[],[],成都市,[],B001C8MF70,[],"103.825996,30.815215",成都农商银行(清河分理处),[],,[],四川省,[],[],2,[],金融保险服务;银行;农村商业银行,160121
二环路北四段49号附16号-17,成华区,[],[],[],成都市,[],B001C80IXJ,[],"104.093901,30.690135",成都农商银行(李家沱分理处),[],,[],四川省,[],[],2,028-83254820,金融保险服务;银行;农村商业银行,160121
龙池旅游路附近,都江堰市,[],[],[],成都市,[],B001C807WS,[],"103.590841,31.022686",成都农商银行(紫坪铺分理处),[],,[],四川省,[],[],2,028-87106263,金融保险服务;银行;农村商业银行,160121
东义街12-16,都江堰市,[],[],[],成都市,[],B001C7VRPR,[],"103.610576,30.825641",成都农商银行(大乐分理处),[],,[],四川省,[],[],2,028-87228073,金融保险服务;银行;农村商业银行,160121
万年东街58号,彭州市,[],[],[],成都市,[],B001C7TZOX,[],"103.958802,31.134778",成都农商银行(彭州万年分理处),[],,[],四川省,[],[],2,[],金融保险服务;银行;农村商业银行,160121
迎宾路263-273号,邛崃市,[],[],[],成都市,[],B001C05UE9,[],"103.335724,30.341838",成都农商银行(邛崃平乐支行),[],,[],四川省,[],[],2,028-88781176,金融保险服务;银行;农村商业银行,160121
花桥长绍街119号,新津区,[],[],[],成都市,[],B001C05PGI,[],"103.856323,30.445832",成都农商银行(花桥分理处),[],,[],四川省,[],[],2,028-82462361,金融保险服务;银行;农村商业银行,160121
桂湖东路146-150号,新都区,[],[],[],成都市,[],B001C7VRQ5,[],"104.167842,30.823379",成都农商银行(新都桂林分理处),[],,[],四川省,[],[],2,028-83977094,金融保险服务;银行;农村商业银行,160121
濛阳街道北街56-58号,彭州市,[],[],[],成都市,[],B001C8OFSC,[],"104.116198,30.959249",成都农商银行(彭州蒙阳分理处),[],,[],四川省,[],[],2,028-83829109,金融保险服务;银行;农村商业银行,160121
翔凤路901号,都江堰市,[],[],[],成都市,[],B001C8OOS2,[],"103.647942,30.968795",成都农商银行(翔凤路分理处),[],,[],四川省,[],[],2,[],金融保险服务;银行;农村商业银行,160121
天生路100-106号,龙泉驿区,[],[],[],成都市,[],B001C8NOHS,[],"104.264551,30.554093",成都农商银行(龙柏路分理处),[],,[],四川省,[],[],2,028-84856571;028-84801611,金融保险服务;银行;农村商业银行,160121
灵龙路67-69号,龙泉驿区,[],[],[],成都市,[],B001C8MZQS,[],"104.183533,30.652126",成都农商银行(灵龙路分理处),[],,[],四川省,[],[],2,028-84600727,金融保险服务;银行;农村商业银行,160121
